"ObservationDate","Province/State","Country/Region","Confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Doses_admin","People_partially_vaccinated","People_fully_vaccinated","Prediction (Confirmed)"
"2021-02-11","Overijssel","Netherlands",72115,-50.733333333333334,-3.8421052631578947,100.5,-52.625,-31.923076923076923,14.461538461538462,571145,504736,66409,33776.70260041792
"2021-02-11","Piura","Peru",47441,-33.666666666666664,-15.75,-32.25,-53.333333333333336,-21.428571428571427,12,54285,54285,0,31642.507660477666
"2021-02-11","Puducherry","India",39397,-18.333333333333332,30.666666666666668,-3.3333333333333335,0.6666666666666666,-11,6,7505010,7505010,0,27544.968219371123
"2021-02-11","Puebla","Mexico",65294,-39,-9,-50,-32,-36,15,725447,640115,85332,40525.38548172986
"2021-02-11","Punjab","India",175558,-22.47826086956522,14.217391304347826,-22.17391304347826,-23.956521739130434,-19.347826086956523,3.217391304347826,7505010,7505010,0,176772.22806716178
"2021-02-11","Narino","Colombia",47715,-30,-6.333333333333333,-31.5,-27.333333333333332,-13,9,0,0,0,10085.462617745823
"2021-02-11","Oita","Japan",1249,2,-4,-2,-24,-51,15,0,0,0,373.51380173877993
"2021-02-11","Nara","Japan",3179,13,4,25,-45,-58,16,0,0,0,994.1096915343937
"2021-02-11","Lambayeque","Peru",36626,-41,-13,-22.5,-35.666666666666664,-27.25,13,54285,54285,0,25921.191177804212
"2021-02-11","Nagano","Japan",2345,5,-2,-3,-37,-52,18,0,0,0,511.0392132314594
"2021-02-11","Puno","Peru",21972,-42.333333333333336,-24.666666666666668,-39.75,-59.666666666666664,-20.142857142857142,19.333333333333332,54285,54285,0,12111.66891542
"2021-02-11","Lazio","Italy",216347,-20.666666666666668,1.1666666666666667,5.5,-37,-23,7,2909113,1616966,1292147,154189.92225475278
"2021-02-11","Liguria","Italy",72909,-21.6,0.2,15,-22,-19.8,7.2,2909113,1616966,1292147,34311.75421494143
"2021-02-11","Limburg","Netherlands",66811,-55.625,-1.7222222222222223,-0.25,-45.35,-30.515151515151516,14,571145,504736,66409,30321.35494305898
"2021-02-11","Loreto","Peru",28021,-49,-13.5,-45,-40.666666666666664,-30.666666666666668,16.666666666666668,54285,54285,0,30933.780713241744
"2021-02-11","Los Lagos","Chile",46465,-52,-33.75,-48.8,-32.8,-23.4,15.75,1663341,1607805,55536,28111.220068696348
"2021-02-11","Madhya Pradesh","India",257068,-13.647058823529411,27.38095238095238,-10.215686274509803,-3.8076923076923075,-10.403846153846153,8.01923076923077,7505010,7505010,0,228626.58971529728
"2021-02-11","Madre de Dios","Peru",9848,-3,4,-33.5,-40,-16,7,54285,54285,0,8350.759496170684
"2021-02-11","Magdalena","Colombia",31345,-35.5,-12,-28,-12.5,-10.833333333333334,7.666666666666667,0,0,0,7559.104957929363
"2021-02-11","Maharashtra","India",2052905,-19.675675675675677,25,-16.89189189189189,-8.18918918918919,-12.378378378378379,9.702702702702704,7505010,7505010,0,1757047.7356161198
"2021-02-11","Manipur","India",29155,-32.42857142857143,4.333333333333333,-5.333333333333333,-1.8,-18.2,5.142857142857143,7505010,7505010,0,20873.517589022533
"2021-02-11","Manitoba","Canada",30507,-30,-8.571428571428571,-36,-63.666666666666664,-20.470588235294116,13,1186689,942589,244100,9665.354258986412
"2021-02-11","Nagasaki","Japan",1580,2,-1,-2,-47,-50,15,0,0,0,272.4235953470271
"2021-02-11","Marche","Italy",59533,-23.833333333333332,0.16666666666666666,7.5,-25.333333333333332,-18.166666666666668,7.166666666666667,2909113,1616966,1292147,24154.92435551644
"2021-02-11","Mecklenburg-Vorpommern","Germany",21928,-45,-7,19,-34,-32,12,3928755,2602632,1326123,5830.618825990701
"2021-02-11","Meghalaya","India",13931,-29.5,-15,-9.25,-0.2,-18.88888888888889,7,7505010,7505010,0,5693.943742545385
"2021-02-11","Melilla","Spain",6537,-28,-12,-25,-40,-15,8,2423045,1422560,1000485,-1999.0377780594108
"2021-02-11","Meta","Colombia",41611,-24.8,2.6666666666666665,-19.583333333333332,-33.333333333333336,-6.444444444444445,6.25,0,0,0,9588.80588410896
"2021-02-11","Mie","Japan",2360,5,0,13,-42,-47,15,0,0,0,748.0954719296471
"2021-02-11","Miyagi","Japan",3530,9,1,-16,-49,-56,20,0,0,0,937.5786576313717
"2021-02-11","Miyazaki","Japan",1907,-2,-4,12,-10,-52,15,0,0,0,364.82256767521943
"2021-02-11","Mizoram","India",4391,-40,-12,-26.333333333333332,-35.25,-30.22222222222222,4.2,7505010,7505010,0,714.1084621280891
"2021-02-11","Molise","Italy",9191,-32.666666666666664,-8,-17,-31.666666666666668,-24.333333333333332,8.333333333333334,2909113,1616966,1292147,-1014.106143749529
"2021-02-11","Moquegua","Peru",18614,-34,-44.666666666666664,-44,-54.666666666666664,-25.666666666666668,13,54285,54285,0,17621.56024934819
"2021-02-11","Morelos","Mexico",23937,-31,-5,-42,-49,-30,12,725447,640115,85332,8299.585793198892
"2021-02-11","Nagaland","India",12175,-33.75,-30.666666666666668,-27,-11.25,-34.8,4.75,7505010,7505010,0,2027.2574395570434
"2021-02-11","Maule","Chile",38842,-23,-5.25,-22.4,28.75,-19.6,12,1663341,1607805,55536,25232.77389566559
"2021-02-11","Tasmania","Australia",234,-12,-4,-21.625,-24.8,4.333333333333333,1.4285714285714286,0,0,0,-667.714630233156
"2021-02-11","Queensland","Australia",1318,-2.074074074074074,-0.3181818181818182,-6.291666666666667,-27.166666666666668,-1.4166666666666667,1.25,0,0,0,761.092152631486
"2021-02-11","Tolima","Colombia",64228,-21.5,-11,-18.7,-35.5,-15.333333333333334,8.333333333333334,0,0,0,7229.517947878321
"2021-02-11","Tottori","Japan",208,16,8,31,-31,-53,17,0,0,0,313.1942545632775
"2021-02-11","Toyama","Japan",889,22,6,13,-38,-55,18,0,0,0,421.757905732448
"2021-02-11","Tripura","India",33353,-20.857142857142858,13,-2.7777777777777777,14.88888888888889,-4.555555555555555,2.5555555555555554,7505010,7505010,0,23752.3985534576
"2021-02-11","Tumbes","Peru",10701,-36,-8,-43.75,-52.5,-26.5,14.5,54285,54285,0,10544.414647228114
"2021-02-11","Ucayali","Peru",21882,-40.666666666666664,-16,-25.75,-54.5,-19.666666666666668,18.5,54285,54285,0,22996.162405104908
"2021-02-11","Umbria","Italy",39827,-43,-7.333333333333333,-25.333333333333332,-30,-27.333333333333332,12.333333333333334,2909113,1616966,1292147,16124.855983173498
"2021-02-11","Utrecht","Netherlands",81452,-42.1764705882353,-5.055555555555555,53.5,-49.9,-40.48148148148148,16.714285714285715,571145,504736,66409,35028.62762301327
"2021-02-11","Uttar Pradesh","India",601898,-13.236842105263158,28.933333333333334,-1.0533333333333332,-8.513157894736842,-6.592105263157895,7.75,7505010,7505010,0,533354.126513107
"2021-02-11","Uttarakhand","India",96673,-5.833333333333333,25.25,-7.153846153846154,8.923076923076923,-0.07142857142857142,7.857142857142857,7505010,7505010,0,50270.09879803044
"2021-02-11","Valle del Cauca","Colombia",187395,-25,-5.2,-25.4,-30.8,-12.52,6.75,0,0,0,103736.69217220761
"2021-02-11","Veneto","Italy",319515,-24.375,-4.875,-15.25,-33.625,-19.375,7.125,2909113,1616966,1292147,218894.91560619388
"2021-02-11","Veracruz","Mexico",52835,-27,-6,-41,-42,-28,9,725447,640115,85332,40453.51393043416
"2021-02-11","Victoria","Australia",20465,-17.0188679245283,-6.42,-12.53061224489796,-38.4,-14.323529411764707,6.5,0,0,0,10454.479185310016
"2021-02-11","Wakayama","Japan",1129,2,7,37,-27,-53,14,0,0,0,306.7264206365488
"2021-02-11","West Bengal","India",572032,-20.80952380952381,17.714285714285715,-7.476190476190476,-1.7142857142857142,-6.761904761904762,8.380952380952381,7505010,7505010,0,463582.17263487127
"2021-02-11","Western Australia","Australia",910,-7,2.230769230769231,-20.806451612903224,-31.2,-4.733333333333333,5.586206896551724,0,0,0,-140.8773534321165
"2021-02-11","Yamagata","Japan",531,16,4,-12,-38,-55,19,0,0,0,255.44312586489772
"2021-02-11","Yamaguchi","Japan",1344,6,-1,16,-28,-53,16,0,0,0,373.51380173877993
"2021-02-11","Yamanashi","Japan",920,6,-2,23,-27,-52,16,0,0,0,364.82256767521943
"2021-02-11","Yucatan","Mexico",31214,-33,-13,-46,-58,-27,13,725447,640115,85332,22268.686786529684
"2021-02-11","Zacatecas","Mexico",26266,-35,-9,-50,-39,-31,7,725447,640115,85332,11790.996167714547
"2021-02-11","Tokyo","Japan",105526,-26,-9,-6,-59,-71,27,0,0,0,15135.257347150287
"2021-02-11","Tokushima","Japan",419,5,3,22,-22,-51,15,0,0,0,306.4806909804321
"2021-02-11","Tochigi","Japan",3928,7,-2,11,-29,-49,18,0,0,0,719.4545666059389
"2021-02-11","Tlaxcala","Mexico",16050,-31,-5,-46,-36,-32,14,725447,640115,85332,9134.24509617048
"2021-02-11","Quindio","Colombia",31054,-33,-1,-31.666666666666668,-39.5,-16.875,6.333333333333333,0,0,0,3833.6535543821415
"2021-02-11","Quintana Roo","Mexico",19435,-32,-11,-47,-41,-30,12,725447,640115,85332,14696.103215753255
"2021-02-11","Rajasthan","India",318602,-16.764705882352942,24.424242424242426,-17.941176470588236,-2.8529411764705883,-12.029411764705882,8.588235294117647,7505010,7505010,0,283290.89342891437
"2021-02-11","Risaralda","Colombia",45250,-23.5,5.666666666666667,-23.375,-46.333333333333336,-15.6,8,0,0,0,6095.6070614528135
"2021-02-11","Saarland","Germany",27386,-54,-6,3,-50,-30,13,3928755,2602632,1326123,11363.55549699163
"2021-02-11","Saga","Japan",1004,13,-1,17,-24,-52,16,0,0,0,373.51380173877993
"2021-02-11","Saitama","Japan",27384,11,1,7,-54,-61,23,0,0,0,4565.71395876035
"2021-02-11","San Luis Potosi","Mexico",53983,-37,-14,-46,-40,-31,12,725447,640115,85332,31072.294027251526
"2021-02-11","San Martin","Peru",28256,-22.4,-2.6666666666666665,-32.875,-48.666666666666664,-20.5,12,54285,54285,0,22718.22871481972
"2021-02-11","Santander","Colombia",87106,-30.77777777777778,2.3333333333333335,-31.235294117647058,-24.375,-17.75,10,0,0,0,18574.97800673745
"2021-02-11","Saskatchewan","Canada",25957,-25.625,-8.833333333333334,-44,-58.666666666666664,-18.894736842105264,12.5,1186689,942589,244100,6352.37495569212
"2021-02-11","Schleswig-Holstein","Germany",39144,-54,-3,35,-35,-31,14,3928755,2602632,1326123,17038.07698697472
"2021-02-11","Quebec","Canada",273847,-25.3,-11.632352941176471,-7.85,-48.52173913043478,-22.147368421052633,12.885245901639344,1186689,942589,244100,233689.87127924376
"2021-02-11","Shiga","Japan",2284,17,7,57,-42,-53,17,0,0,0,761.6028110881794
"2021-02-11","Shizuoka","Japan",4801,10,-2,21,-34,-45,15,0,0,0,1141.6143748528264
"2021-02-11","Sikkim","India",6113,-3.75,-2.5,-24.8,5.5,-11.4,8.333333333333334,7505010,7505010,0,-625.5824046459958
"2021-02-11","Sinaloa","Mexico",32394,-26,-6,-31,-30,-29,10,725447,640115,85332,25283.311926020826
"2021-02-11","Sindh","Pakistan",252719,-1,29,2,9,-1,-3,27228,27228,0,176170.60199772372
"2021-02-11","Sonora","Mexico",65504,-29,-11,-37,-29,-31,9,725447,640115,85332,43291.957832311564
"2021-02-11","South Australia","Australia",606,-6.086956521739131,6.666666666666667,-24.1875,-19.533333333333335,-1.8571428571428572,3.1818181818181817,0,0,0,-293.20172464198157
"2021-02-11","Sucre","Colombia",19927,-21.5,-0.6666666666666666,-28.25,-74,-13.333333333333334,7.333333333333333,0,0,0,5950.040435731014
"2021-02-11","Tabasco","Mexico",55046,-29,-8,-33,-18,-26,9,725447,640115,85332,40648.48567861223
"2021-02-11","Tacna","Peru",17939,-43.5,-30.5,-44,-52.5,-35,15,54285,54285,0,15595.802530719013
"2021-02-11","Tamaulipas","Mexico",49866,-29,-8,-48,-38,-28,10,725447,640115,85332,33552.05749758031
"2021-02-11","Tamil Nadu","India",843690,-16.09090909090909,34,-3.909090909090909,-2,-12.242424242424242,8.363636363636363,7505010,7505010,0,773099.4889470949
"2021-02-11","Telangana","India",296277,-21.818181818181817,26.818181818181817,-18.727272727272727,-9.181818181818182,-12.818181818181818,9.090909090909092,7505010,7505010,0,285691.5265036612
"2021-02-11","Shimane","Japan",286,10,-3,45,-20,-52,17,0,0,0,319.9183768461979
"2021-02-11","Zeeland","Netherlands",15117,-51,-1.5714285714285714,-18.666666666666668,-48.166666666666664,-29.357142857142858,12.75,571145,504736,66409,4073.32763410147
"2021-02-11","La Rioja","Spain",27023,-61,-4,-1,-44,-22,9,2423045,1422560,1000485,13640.299982749702
"2021-02-11","La Guajira","Colombia",15965,-35.666666666666664,-25.5,-31,-19.5,-16.625,9,0,0,0,3617.7288395663227
"2021-02-11","Balochistan","Pakistan",18916,3,4,-25,1,-7,-3,27228,27228,0,32088.54639681044
"2021-02-11","Basilicata","Italy",14003,-24.333333333333332,12,3.3333333333333335,-39.333333333333336,-22.666666666666668,7.333333333333333,2909113,1616966,1292147,224.23870845724477
"2021-02-11","Berlin","Germany",124134,-61,-8,-22,-48,-43,17,3928755,2602632,1326123,64118.46047572999
"2021-02-11","Bihar","India",261568,-10.210526315789474,27.97222222222222,-4.297297297297297,2.3421052631578947,-3.6578947368421053,8.18421052631579,7505010,7505010,0,231068.14109795642
"2021-02-11","Bolivar","Colombia",65573,-33.666666666666664,-2.6666666666666665,-29.833333333333332,-37,-14.375,8.5,0,0,0,21207.855816856663
"2021-02-11","Boyaca","Colombia",44231,-30.285714285714285,11.4,-34.57142857142857,-23.75,-12.75,11.5,0,0,0,6100.658715288074
"2021-02-11","Brandenburg","Germany",72569,-44,-1,-8,-36,-26,13,3928755,2602632,1326123,35193.012873282394
"2021-02-11","Bremen","Germany",16802,-56,-5,0,-47,-30,13,3928755,2602632,1326123,4744.649563546866
"2021-02-11","British Columbia","Canada",72305,-22.708333333333332,-3.260869565217391,-12.5,-44.69230769230769,-20.703703703703702,10.347826086956522,1186689,942589,244100,32000.587862930697
"2021-02-11","Brussels","Belgium",90742,-55,-8,-11,-49,-46,17,572227,379656,192694,88238.06212758989
"2021-02-11","Cajamarca","Peru",29842,-34.666666666666664,-7,-30.375,-51.333333333333336,-18,15,54285,54285,0,22415.857752191187
"2021-02-11","Calabria","Italy",34933,-28.5,4.833333333333333,-22.5,-29.6,-27.166666666666668,8.333333333333334,2909113,1616966,1292147,11774.869703448216
"2021-02-11","Caldas","Colombia",45668,-34.666666666666664,-1.6666666666666667,-27.636363636363637,-31,-19.3,8.6,0,0,0,5699.628208766695
"2021-02-11","Campania","Italy",237925,-24,10.333333333333334,-12.166666666666666,-34.166666666666664,-26.333333333333332,6.833333333333333,2909113,1616966,1292147,146801.0670129431
"2021-02-11","Campeche","Mexico",8177,-30,-9,-44,-35,-30,11,725447,640115,85332,3564.2173634713986
"2021-02-11","Cantabria","Spain",23635,-29,5,33,-19,-16,5,2423045,1422560,1000485,8146.497250277751
"2021-02-11","Casanare","Colombia",11904,-27.333333333333332,-1.5,-31.285714285714285,-37,-9.285714285714286,7.5,0,0,0,350.44038937211053
"2021-02-11","Catalonia","Spain",541127,-35.6,3.6,0.2,-20.4,-21,8,2423045,1422560,1000485,351066.394831529
"2021-02-11","Cesar","Colombia",39536,-33.25,-4.666666666666667,-25.857142857142858,-46,-11.2,5.666666666666667,0,0,0,9417.485499259501
"2021-02-11","Chandigarh","India",21184,-27,-9,-34,-2,-20,5,7505010,7505010,0,12507.882271374605
"2021-02-11","Chhattisgarh","India",308472,-16.708333333333332,21.91304347826087,-9.48,-1.36,-16.678571428571427,6.846153846153846,7505010,7505010,0,271155.2689503075
"2021-02-11","Chiapas","Mexico",9689,-25,-3,-43,-34,-26,9,725447,640115,85332,5470.0334912876715
"2021-02-11","Baja California Sur","Mexico",24847,-33,-14,-38,-28,-30,9,725447,640115,85332,12978.211572551449
"2021-02-11","Azad Jammu and Kashmir","Pakistan",9359,-5,21,9,9,-34,0,27228,27228,0,11083.306625413974
"2021-02-11","Ayacucho","Peru",17592,-19,13,-28.4,-58.5,-20,17,54285,54285,0,16915.91505201784
"2021-02-11","Australian Capital Territory","Australia",118,-5,2,-3,-17,-1,1,0,0,0,-831.5708111189047
"2021-02-11","La Libertad","Peru",41459,-36.142857142857146,-11.5,-30,-53.166666666666664,-25.5,14,54285,54285,0,52191.56537711748
"2021-02-11","Abruzzo","Italy",46686,-27.6,2,-0.4,-29.6,-24.8,8.8,2909113,1616966,1292147,17685.9320293691
"2021-02-11","Aguascalientes","Mexico",22046,-27,-8,-42,-38,-26,10,725447,640115,85332,11564.374360349075
"2021-02-11","Aichi","Japan",25041,-2,-2,10,-51,-47,16,0,0,0,4779.988151921841
"2021-02-11","Akita","Japan",269,14,1,-9,-32,-53,17,0,0,0,306.4806909804321
"2021-02-11","Alberta","Canada",127921,-31.733333333333334,-8.466666666666667,-47.2,-50.75,-28.36842105263158,12.352941176470589,1186689,942589,244100,69198.4570365724
"2021-02-11","Ancash","Peru",39176,-52.25,-36.666666666666664,-45.666666666666664,-69,-38.666666666666664,20,54285,54285,0,34715.18914205497
"2021-02-11","Andalusia","Spain",452318,-44.22222222222222,-5.222222222222222,-21.11111111111111,-31.555555555555557,-21.88888888888889,9.333333333333334,2423045,1422560,1000485,259411.75517135463
"2021-02-11","Andhra Pradesh","India",888692,-16.642857142857142,35.357142857142854,-17.428571428571427,-8.357142857142858,-5.785714285714286,7.642857142857143,7505010,7505010,0,860542.6859241116
"2021-02-11","Chiba","Japan",24272,5,2,10,-55,-62,23,0,0,0,3521.6689359017614
"2021-02-11","Antioquia","Colombia",334202,-20.055555555555557,-0.9090909090909091,-27.125,-32.285714285714285,-15.456521739130435,7,0,0,0,179565.03109466642
"2021-02-11","Aomori","Japan",794,14,-2,-17,-37,-54,17,0,0,0,320.2633951864886
"2021-02-11","Apurimac","Peru",10207,-44,-48,-42,-64,-31.5,27.666666666666668,54285,54285,0,7142.52141368981
"2021-02-11","Aragon","Spain",102913,-31.5,1.75,-1.5,-31.25,-17.25,6,2423045,1422560,1000485,53479.17328164781
"2021-02-11","Arauca","Colombia",5478,8,15.5,-3.3333333333333335,-17,-2,6,0,0,0,-1908.8468491487663
"2021-02-11","Araucania","Chile",34850,-25.666666666666668,-7,-21.333333333333332,-13.666666666666666,-20.666666666666668,12.333333333333334,1663341,1607805,55536,18123.060217864648
"2021-02-11","Arequipa","Peru",55877,-33.75,-11.6,-34.857142857142854,-49.2,-23.333333333333332,14,54285,54285,0,68070.4763180714
"2021-02-11","Arica y Parinacota","Chile",13831,-59,-27,-67.5,-40.5,-28,16,1663341,1607805,55536,14967.135242041673
"2021-02-11","Arunachal Pradesh","India",16832,-39.333333333333336,26.5,-5.333333333333333,20,-33.833333333333336,1,7505010,7505010,0,15725.62315223606
"2021-02-11","Assam","India",217277,-11.785714285714286,12.407407407407407,2.892857142857143,-8.321428571428571,-3.4642857142857144,6.464285714285714,7505010,7505010,0,206121.65437633405
"2021-02-11","Asturias","Spain",40705,-47,-3,1,-31,-24,10,2423045,1422560,1000485,17486.132144679275
"2021-02-11","Atacama","Chile",10909,-41.5,-15,-24,-43,-23.25,13.333333333333334,1663341,1607805,55536,7756.657439309399
"2021-02-11","Atlantico","Colombia",119265,-30.75,-0.3333333333333333,-25.333333333333332,-32.75,-14.181818181818182,8.666666666666666,0,0,0,90748.30072236194
"2021-02-11","Antofagasta","Chile",34196,-46.333333333333336,-22,-55.25,-39.5,-23.75,14.333333333333334,1663341,1607805,55536,25644.31630582098
"2021-02-11","Chihuahua","Mexico",41758,-24,-2,-31,-41,-20,7,725447,640115,85332,18379.37400696257
"2021-02-11","Baja California","Mexico",43466,-22,1,-34,-23,-21,7,725447,640115,85332,26606.39434378885
"2021-02-11","Coahuila","Mexico",62688,-27,-7,-48,-36,-24,9,725447,640115,85332,34476.304607343554
"2021-02-11","Hessen","Germany",179467,-56,-8,-9,-52,-33,14,3928755,2602632,1326123,125616.49378933093
"2021-02-11","Hidalgo","Mexico",33213,-34,-8,-55,-51,-37,14,725447,640115,85332,17190.194358039447
"2021-02-11","Himachal Pradesh","India",58112,-20.09090909090909,12.8,-11.666666666666666,8.833333333333334,-11.416666666666666,8.454545454545455,7505010,7505010,0,28035.30521348949
"2021-02-11","Hiroshima","Japan",4926,1,0,13,-45,-55,17,0,0,0,994.1096915343937
"2021-02-11","Hokkaido","Japan",18320,-7,-7,-31,-47,-56,17,0,0,0,2905.938911631216
"2021-02-11","Huanuco","Peru",24036,-51,-38,-60.333333333333336,-70,-41.666666666666664,20.666666666666668,54285,54285,0,18882.70331253041
"2021-02-11","Hyogo","Japan",17435,2,4,18,-46,-57,18,0,0,0,3105.635057070395
"2021-02-11","Ibaraki","Japan",5296,12,2,15,-44,-54,19,0,0,0,1074.5625278884045
"2021-02-11","Ica","Peru",37642,-58.8,-24.75,-54.166666666666664,-65.6,-37.6,18.4,54285,54285,0,49717.035738751714
"2021-02-11","Ishikawa","Japan",1623,8,5,16,-42,-55,18,0,0,0,645.1342980077272
"2021-02-11","Haryana","India",268783,-16.818181818181817,12.181818181818182,-24.181818181818183,-14.818181818181818,-11.272727272727273,5.909090909090909,7505010,7505010,0,265163.9982771867
"2021-02-11","Iwate","Japan",519,11,4,-7,-36,-51,18,0,0,0,110.7351214272289
"2021-02-11","Jammu and Kashmir","India",125117,232,385,205,349,135,9,7505010,7505010,0,108921.32801614118
"2021-02-11","Jharkhand","India",119206,-16.04,43.6,-5.956521739130435,2.04,-7.68,8.84,7505010,7505010,0,86796.31503568473
"2021-02-11","Junin","Peru",37876,-57.4,-38,-48.44444444444444,-67.57142857142857,-35,23,54285,54285,0,31911.635627478332
"2021-02-11","Kagawa","Japan",713,11,4,24,-35,-57,18,0,0,0,262.16724814781804
"2021-02-11","Kagoshima","Japan",1689,7,-1,-1,-33,-50,15,0,0,0,602.9860535254863
"2021-02-11","Kanagawa","Japan",42950,0,3,28,-52,-63,23,0,0,0,5255.3697775071005
"2021-02-11","Karnataka","India",944057,-19.806451612903224,38.774193548387096,-13,-5.548387096774194,-9.096774193548388,9.548387096774194,7505010,7505010,0,889297.1112071364
